# Created at 2018-03-19 20:59:58
# Connection parameters. Layer11:750 Layer12: 6 Layer22: 70
# Connection Num. Layer11: 21 Layer12: 166 Layer22: 5417
# Lowest level starting ID, total switch number, bandwidth
21,635,100
# NodeID, x_pos, y_pos, degree
349,42
349,46
349,47
349,52
349,63
349,67
349,71
349,94
349,123
349,126
349,194
349,217
349,228
349,229
349,245
349,272
349,306
349,309
349,331
349,335
349,347
350,119
351,21
351,28
351,44
351,56
351,57
351,95
351,107
351,162
351,164
351,235
351,292
351,339
352,27
352,32
352,43
352,48
352,75
352,98
352,123
352,131
352,151
352,155
352,156
352,160
352,205
352,234
352,259
352,262
352,263
352,267
352,290
352,300
352,306
353,278
353,341
354,109
354,181
355,27
355,43
355,48
355,75
355,119
355,131
355,135
355,144
355,151
355,156
355,160
355,246
355,263
355,290
356,32
356,205
356,217
356,259
357,43
357,120
357,131
357,147
357,155
357,177
357,241
357,290
357,296
358,27
358,139
359,54
359,62
359,77
359,83
359,96
359,97
359,99
359,115
359,130
359,136
359,143
359,180
359,189
359,198
359,222
359,239
359,261
359,264
359,269
359,294
359,337
359,344
360,40
360,161
360,196
360,270
360,299
361,22
361,25
361,40
361,42
361,52
361,63
361,67
361,71
361,123
361,194
361,217
361,228
361,229
361,245
361,256
361,272
361,306
361,309
361,331
361,335
361,347
361,349
362,24
362,59
362,145
362,270
362,310
362,345
363,23
363,35
363,45
363,58
363,101
363,106
363,133
363,140
363,184
363,221
363,230
363,232
363,249
363,254
363,273
363,282
363,289
363,333
364,47
364,85
364,94
364,354
365,170
365,288
365,312
365,318
365,326
366,43
366,98
366,120
366,147
366,177
366,220
366,241
366,246
366,247
366,267
366,271
366,274
366,296
366,300
366,357
367,150
367,193
368,27
368,32
368,43
368,48
368,75
368,98
368,131
368,135
368,151
368,155
368,156
368,160
368,177
368,234
368,246
368,247
368,259
368,263
368,271
368,290
368,296
368,300
368,352
369,145
369,310
370,22
370,25
370,30
370,40
370,42
370,52
370,67
370,94
370,120
370,123
370,228
370,245
370,306
370,349
371,33
371,64
371,66
371,69
371,104
371,105
371,112
371,154
371,178
371,191
371,201
371,208
371,285
372,46
372,180
373,81
373,93
373,192
373,226
373,290
373,321
373,336
373,338
373,340
374,167
375,38
375,290
376,60
376,85
376,125
376,150
376,158
376,197
376,328
377,31
378,25
378,36
378,88
378,161
378,167
378,188
378,196
378,269
378,288
378,299
378,312
378,317
378,318
379,118
380,48
380,131
380,135
380,160
380,246
380,262
380,267
380,290
381,118
381,213
381,252
381,293
381,327
382,126
382,224
382,278
382,294
383,25
383,31
383,71
383,115
383,349
384,30
385,83
385,143
385,213
385,252
385,293
385,327
385,381
386,89
386,224
386,238
386,278
386,314
386,330
386,341
386,353
387,27
387,32
387,43
387,48
387,75
387,98
387,131
387,144
387,151
387,155
387,156
387,160
387,205
387,234
387,241
387,246
387,259
387,262
387,263
387,267
387,290
387,300
387,352
387,355
387,368
387,370
388,161
388,180
388,188
388,196
388,288
388,299
388,318
388,365
388,378
389,27
389,81
389,93
389,156
389,182
389,192
389,226
389,267
389,321
389,336
389,338
389,340
389,373
390,61
390,154
390,287
390,344
391,22
391,25
391,46
391,47
391,52
391,67
391,71
391,94
391,123
391,194
391,217
391,228
391,229
391,245
391,272
391,309
391,331
391,336
391,347
391,349
391,361
392,373
393,368
394,31
394,38
394,47
394,65
394,70
394,72
394,77
394,109
394,113
394,129
394,135
394,139
394,204
394,223
394,295
394,303
394,331
395,40
395,48
395,72
395,128
395,137
395,195
395,277
395,301
396,27
396,32
396,43
396,48
396,53
396,72
396,75
396,98
396,131
396,135
396,144
396,151
396,155
396,156
396,160
396,205
396,220
396,234
396,246
396,259
396,262
396,263
396,267
396,290
396,300
396,352
396,355
396,368
396,387
397,85
397,94
398,33
398,64
398,66
398,69
398,104
398,105
398,112
398,154
398,178
398,191
398,201
398,212
398,283
398,285
398,371
399,36
399,88
399,161
399,188
399,294
399,299
399,317
399,318
399,326
399,343
399,365
399,378
400,69
400,335
401,71
401,123
401,214
401,217
401,306
402,40
402,46
402,63
402,94
402,126
402,228
402,245
403,52
403,178
403,295
403,331
404,196
405,22
405,25
405,30
405,40
405,42
405,46
405,47
405,52
405,63
405,67
405,71
405,94
405,123
405,126
405,194
405,217
405,228
405,229
405,245
405,272
405,306
405,309
405,331
405,335
405,347
405,349
405,370
406,290
406,353
407,220
408,36
408,88
408,161
408,167
408,188
408,195
408,196
408,288
408,299
408,312
408,318
408,359
408,378
408,399
409,85
409,92
409,102
409,125
409,148
409,150
409,157
409,158
409,181
409,197
409,214
409,264
409,328
410,267
411,75
411,119
411,183
412,29
412,62
412,77
412,83
412,96
412,97
412,99
412,115
412,130
412,136
412,143
412,180
412,189
412,198
412,200
412,222
412,261
412,264
412,269
412,293
412,294
412,337
412,344
412,359
413,32
413,177
413,182
413,247
413,290
413,321
413,336
413,340
413,373
413,389
414,24
414,37
414,54
414,59
414,87
414,145
414,270
414,283
414,310
414,345
415,23
415,35
415,45
415,58
415,106
415,133
415,140
415,184
415,221
415,230
415,232
415,249
415,254
415,273
415,282
415,289
415,305
415,333
415,363
416,119
416,183
416,350
417,48
417,135
417,139
417,151
417,205
417,246
417,263
417,290
417,352
417,355
417,361
417,395
418,128
418,137
418,202
418,277
418,301
418,361
418,395
419,24
419,37
419,54
419,59
419,87
419,90
419,145
419,222
419,270
419,283
419,310
419,345
419,414
420,161
420,249
420,269
420,270
420,344
420,359
421,53
421,74
421,84
421,89
421,91
421,118
421,167
421,257
421,304
421,329
421,343
421,381
422,77
422,224
422,238
422,278
422,314
422,330
422,341
422,386
423,32
423,43
423,48
423,187
424,363
425,118
425,170
425,222
425,310
426,165
426,168
426,175
426,185
426,187
426,195
426,216
426,223
426,237
426,280
426,356
426,366
427,85
428,99
428,180
428,213
428,252
428,293
428,327
428,381
428,385
428,420
429,93
429,125
429,155
429,215
429,226
429,340
429,373
430,36
430,88
430,161
430,167
430,188
430,196
430,288
430,299
430,312
430,318
430,378
430,408
431,62
431,77
431,83
431,97
431,99
431,115
431,130
431,136
431,180
431,189
431,198
431,222
431,260
431,261
431,264
431,269
431,294
431,309
431,337
431,359
431,412
432,27
432,32
432,43
432,48
432,75
432,98
432,131
432,135
432,144
432,151
432,155
432,156
432,160
432,205
432,234
432,246
432,259
432,262
432,263
432,267
432,290
432,300
432,352
432,368
432,380
432,387
432,396
433,128
433,277
433,328
433,334
433,395
433,418
434,53
434,74
434,78
434,84
434,89
434,91
434,99
434,118
434,170
434,257
434,304
434,313
434,329
434,343
434,421
435,234
436,38
436,75
436,128
436,137
436,150
436,202
436,277
436,301
436,395
436,418
436,433
437,62
437,71
437,77
437,83
437,97
437,136
437,180
437,189
437,198
437,222
437,261
437,269
437,359
437,385
438,119
439,23
439,35
439,45
439,58
439,80
439,106
439,133
439,140
439,184
439,221
439,230
439,232
439,249
439,254
439,273
439,282
439,289
439,305
439,333
439,363
439,415
440,31
440,65
440,70
440,72
440,109
440,131
440,139
440,229
440,240
440,295
441,85
441,92
441,102
441,125
441,150
441,157
441,158
441,181
441,193
441,328
441,376
441,405
442,109
442,245
442,433
443,83
443,115
443,146
443,213
443,252
443,261
443,293
443,327
443,372
443,381
443,385
443,428
444,24
444,37
444,54
444,59
444,73
444,87
444,145
444,270
444,283
444,310
444,345
444,369
444,414
444,419
445,31
445,38
445,65
445,70
445,72
445,109
445,113
445,129
445,139
445,204
445,223
445,240
445,248
445,295
445,303
445,394
445,441
446,150
447,167
447,196
447,288
447,299
447,318
447,360
447,378
448,119
449,136
449,213
449,257
449,269
449,337
450,224
450,239
450,330
450,386
451,24
451,37
451,54
451,59
451,73
451,87
451,145
451,270
451,283
451,299
451,310
451,345
451,414
451,419
451,444
452,31
452,38
452,65
452,72
452,129
452,150
452,303
452,394
452,395
452,440
452,445
453,71
453,213
453,222
453,252
453,269
453,344
453,381
453,428
453,443
454,32
454,48
454,75
454,120
454,131
454,147
454,163
454,177
454,209
454,234
454,241
454,247
454,263
454,271
454,274
454,296
454,352
454,357
454,366
454,387
454,396
455,62
455,77
455,83
455,99
455,180
455,189
455,222
455,261
455,269
455,294
455,344
455,359
455,412
455,431
456,85
456,92
456,102
456,125
456,157
456,158
456,181
456,193
456,328
456,441
457,53
457,74
457,78
457,84
457,89
457,91
457,118
457,213
457,257
457,304
457,329
457,343
457,421
457,434
458,258
459,62
459,97
459,99
459,136
459,189
459,198
459,202
459,261
459,294
459,337
459,344
459,431
460,64
460,104
460,105
460,112
461,88
461,161
461,189
461,317
461,318
461,444
462,185
462,394
463,62
463,77
463,83
463,96
463,97
463,99
463,101
463,115
463,130
463,136
463,143
463,180
463,189
463,198
463,222
463,261
463,264
463,269
463,294
463,337
463,344
463,359
463,412
463,431
463,455
464,29
464,39
464,49
464,51
464,55
464,61
464,76
464,79
464,101
464,108
464,114
464,116
464,146
464,178
464,180
464,211
464,239
464,260
464,276
464,347
465,36
465,88
465,161
465,167
465,188
465,196
465,269
465,270
465,288
465,299
465,312
465,318
465,378
465,408
465,430
465,451
466,43
466,44
466,75
466,220
466,241
466,271
466,274
466,290
466,357
466,366
466,432
466,454
467,31
467,32
467,174
467,202
467,295
467,334
468,36
468,62
468,88
468,118
468,161
468,167
468,188
468,196
468,288
468,299
468,312
468,318
468,329
468,360
468,378
468,388
468,408
468,430
468,447
468,465
469,40
469,217
469,395
470,31
470,38
470,65
470,70
470,72
470,109
470,113
470,129
470,139
470,150
470,204
470,223
470,295
470,303
470,343
470,347
470,394
470,445
470,452
471,33
471,64
471,66
471,69
471,104
471,105
471,112
471,154
471,178
471,191
471,212
471,285
471,371
471,398
472,48
472,165
472,168
472,185
472,187
472,195
472,216
472,228
472,237
472,280
472,426
473,22
473,31
473,35
473,38
473,65
473,70
473,72
473,109
473,113
473,129
473,139
473,204
473,223
473,240
473,249
473,271
473,284
473,295
473,303
473,383
473,394
473,405
473,440
473,445
473,470
474,115
474,165
474,168
474,175
474,177
474,185
474,187
474,195
474,216
474,237
474,280
474,426
474,472
475,31
475,38
475,65
475,70
475,72
475,109
475,113
475,127
475,129
475,139
475,204
475,223
475,240
475,295
475,303
475,394
475,445
475,470
475,473
476,23
476,35
476,45
476,58
476,106
476,133
476,140
476,184
476,221
476,230
476,232
476,249
476,254
476,273
476,282
476,289
476,305
476,333
476,363
476,415
476,439
477,105
478,32
478,43
478,75
478,120
478,131
478,135
478,147
478,155
478,177
478,241
478,247
478,271
478,296
478,303
478,357
478,366
478,368
478,380
478,387
478,417
478,454
479,63
479,129
479,216
479,454
480,27
480,32
480,43
480,48
480,75
480,98
480,120
480,131
480,147
480,151
480,155
480,156
480,160
480,205
480,234
480,246
480,259
480,262
480,263
480,267
480,290
480,300
480,352
480,368
480,387
480,396
480,417
480,432
480,478
481,38
481,48
481,93
481,98
481,148
481,272
481,395
481,471
482,62
482,77
482,83
482,96
482,99
482,115
482,130
482,136
482,143
482,180
482,189
482,198
482,222
482,261
482,264
482,269
482,294
482,337
482,344
482,412
482,455
482,459
482,463
483,54
483,90
483,270
483,329
483,337
483,362
484,31
484,38
484,65
484,70
484,72
484,109
484,113
484,129
484,135
484,139
484,204
484,223
484,295
484,303
484,394
484,445
484,452
484,470
484,473
484,475
485,23
485,35
485,45
485,58
485,106
485,133
485,140
485,184
485,221
485,230
485,232
485,249
485,254
485,273
485,282
485,289
485,305
485,333
485,363
485,415
485,439
485,476
486,31
486,38
486,65
486,70
486,72
486,109
486,111
486,125
486,129
486,139
486,204
486,223
486,248
486,295
486,303
486,473
486,475
487,27
487,32
487,43
487,48
487,75
487,98
487,105
487,131
487,135
487,151
487,155
487,156
487,160
487,177
487,205
487,234
487,246
487,259
487,262
487,263
487,267
487,274
487,290
487,296
487,300
487,340
487,352
487,355
487,368
487,387
487,396
487,432
487,480
488,394
488,448
488,484
489,21
489,28
489,44
489,56
489,57
489,95
489,107
489,162
489,164
489,235
489,292
489,339
489,351
490,21
490,28
490,44
490,56
490,57
490,95
490,107
490,162
490,164
490,225
490,235
490,292
490,339
490,351
491,23
491,36
491,88
491,161
491,167
491,188
491,196
491,288
491,299
491,312
491,318
491,378
491,399
491,408
491,430
491,465
491,468
492,93
492,235
492,321
492,336
492,365
492,389
492,413
493,22
493,25
493,30
493,40
493,42
493,46
493,47
493,52
493,63
493,67
493,71
493,94
493,123
493,126
493,194
493,217
493,228
493,229
493,245
493,272
493,306
493,309
493,331
493,335
493,347
493,349
493,361
493,391
493,405
494,23
494,35
494,45
494,58
494,59
494,106
494,133
494,140
494,184
494,221
494,230
494,232
494,249
494,254
494,273
494,282
494,289
494,305
494,333
494,363
494,415
494,439
494,476
494,485
495,98
495,223
495,349
495,405
495,460
496,32
496,120
496,128
496,247
496,271
496,357
497,31
497,52
497,113
497,131
497,470
498,65
498,165
498,168
498,185
498,187
498,195
498,216
498,237
498,280
498,426
498,472
498,474
499,25
499,36
499,88
499,161
499,188
499,189
499,196
499,283
499,288
499,299
499,312
499,317
499,318
499,399
499,408
499,430
499,447
499,468
499,491
500,22
500,25
500,30
500,40
500,42
500,46
500,47
500,52
500,63
500,67
500,71
500,94
500,123
500,126
500,128
500,148
500,194
500,217
500,228
500,229
500,245
500,264
500,272
500,306
500,309
500,331
500,335
500,347
500,349
500,361
500,391
500,405
500,493
501,53
501,74
501,78
501,84
501,89
501,91
501,103
501,118
501,170
501,257
501,304
501,329
501,343
501,421
501,434
501,457
502,62
502,196
502,365
502,399
502,408
502,420
502,434
502,447
503,230
503,289
504,31
504,85
504,92
504,102
504,125
504,132
504,150
504,158
504,181
504,193
504,229
504,303
504,328
504,395
504,409
504,441
504,456
504,475
505,31
506,31
506,302
506,344
507,498
508,23
508,35
508,45
508,58
508,106
508,133
508,140
508,184
508,221
508,230
508,232
508,249
508,254
508,273
508,282
508,289
508,305
508,332
508,333
508,363
508,415
508,439
508,476
508,485
508,494
509,31
509,38
509,65
509,70
509,72
509,109
509,113
509,129
509,139
509,204
509,223
509,259
509,295
509,300
509,303
509,394
509,445
509,470
509,473
509,475
509,484
509,487
510,22
510,25
510,30
510,40
510,42
510,46
510,47
510,52
510,63
510,67
510,71
510,94
510,123
510,126
510,194
510,217
510,228
510,229
510,245
510,256
510,272
510,306
510,309
510,331
510,335
510,347
510,349
510,361
510,370
510,405
510,493
510,500
511,93
511,109
511,156
511,172
511,182
511,281
511,321
511,387
512,22
512,217
512,331
512,349
512,391
512,475
512,497
513,53
513,74
513,78
513,84
513,89
513,91
513,118
513,170
513,257
513,304
513,329
513,343
513,399
513,421
513,434
513,457
513,501
514,89
514,91
514,310
515,119
515,149
515,183
515,290
515,411
516,22
516,25
516,30
516,40
516,42
516,46
516,47
516,52
516,63
516,67
516,71
516,94
516,123
516,126
516,194
516,217
516,228
516,229
516,245
516,256
516,272
516,306
516,309
516,331
516,335
516,347
516,348
516,349
516,370
516,391
516,394
516,405
516,493
516,500
516,510
517,119
517,355
517,515
518,23
518,35
518,45
518,130
518,254
518,282
518,305
518,332
518,363
518,476
518,485
518,508
519,72
519,185
519,486
519,516
520,33
520,64
520,66
520,69
520,104
520,105
520,112
520,118
520,154
520,178
520,191
520,212
520,285
520,293
520,294
520,309
520,371
520,398
520,471
521,81
521,202
521,325
521,383
521,470
521,475
522,27
522,32
522,41
522,43
522,48
522,75
522,81
522,98
522,131
522,139
522,151
522,155
522,156
522,160
522,205
522,234
522,246
522,259
522,262
522,263
522,267
522,290
522,300
522,352
522,355
522,366
522,368
522,380
522,387
522,389
522,396
522,432
522,466
522,480
522,484
522,487
522,516
523,22
523,25
523,30
523,40
523,42
523,46
523,47
523,52
523,63
523,67
523,71
523,94
523,123
523,126
523,194
523,217
523,228
523,229
523,245
523,272
523,306
523,309
523,331
523,335
523,347
523,349
523,361
523,405
523,444
523,493
523,500
523,510
523,516
524,53
524,74
524,78
524,84
524,89
524,91
524,101
524,103
524,118
524,170
524,257
524,293
524,304
524,309
524,329
524,343
524,421
524,434
524,457
524,501
524,513
525,224
525,278
525,341
525,353
525,371
525,386
525,422
525,450
526,269
526,278
526,406
527,33
527,64
527,66
527,69
527,94
527,104
527,105
527,112
527,154
527,178
527,191
527,201
527,212
527,222
527,285
527,371
527,398
527,455
527,471
527,520
528,294
528,330
528,371
529,22
529,128
529,137
529,202
529,277
529,301
529,334
529,348
529,395
529,418
529,433
529,436
530,23
530,35
530,45
530,58
530,106
530,133
530,140
530,184
530,221
530,230
530,232
530,249
530,254
530,273
530,282
530,289
530,305
530,333
530,363
530,415
530,439
530,476
530,485
530,494
530,508
531,83
531,136
531,180
531,213
531,252
531,269
531,293
531,327
531,371
531,381
531,383
531,385
531,428
531,443
531,463
532,29
532,39
532,49
532,51
532,55
532,61
532,68
532,76
532,101
532,108
532,114
532,146
532,211
532,239
532,276
532,464
532,510
532,520
533,42
533,72
533,85
533,92
533,102
533,125
533,150
533,157
533,158
533,181
533,193
533,328
533,409
533,441
533,456
533,504
533,509
534,143
534,224
534,341
534,359
534,499
535,60
535,85
535,92
535,102
535,125
535,148
535,150
535,157
535,158
535,181
535,193
535,214
535,267
535,281
535,328
535,376
535,409
535,441
535,470
535,504
535,533
536,36
536,88
536,161
536,167
536,188
536,196
536,288
536,299
536,312
536,315
536,317
536,318
536,378
536,399
536,408
536,430
536,447
536,465
536,468
536,491
536,499
537,27
537,32
537,43
537,48
537,75
537,98
537,131
537,135
537,151
537,155
537,156
537,160
537,205
537,234
537,246
537,259
537,262
537,263
537,267
537,290
537,300
537,352
537,355
537,368
537,387
537,396
537,432
537,480
537,487
537,522
538,21
538,28
538,44
538,56
538,57
538,95
538,107
538,162
538,164
538,235
538,292
538,339
538,351
538,489
538,490
539,81
539,160
539,214
539,216
539,241
539,271
539,355
539,480
540,299
540,312
541,53
541,74
541,84
541,89
541,91
541,118
541,170
541,257
541,261
541,304
541,329
541,343
541,399
541,421
541,434
541,457
541,501
541,504
541,513
541,524
542,81
542,119
542,149
542,183
542,241
542,366
542,411
542,515
543,31
543,38
543,65
543,70
543,72
543,109
543,113
543,129
543,139
543,204
543,223
543,248
543,295
543,303
543,347
543,394
543,445
543,470
543,473
543,475
543,484
543,509
544,53
544,74
544,78
544,84
544,89
544,91
544,118
544,170
544,257
544,269
544,304
544,329
544,343
544,371
544,421
544,434
544,457
544,501
544,513
544,524
544,541
545,31
545,38
545,65
545,70
545,72
545,109
545,113
545,129
545,139
545,223
545,295
545,303
545,394
545,440
545,470
545,473
545,475
545,478
545,484
545,509
545,543
546,142
546,165
546,168
546,187
546,195
546,280
546,426
546,472
546,474
547,75
547,177
547,205
547,234
547,267
547,309
547,368
547,417
547,478
547,486
547,523
548,88
548,294
549,40
549,165
549,168
549,181
549,185
549,187
549,195
549,216
549,237
549,280
549,314
549,426
549,472
549,474
549,498
550,157
550,165
550,168
550,185
550,187
550,195
550,216
550,237
550,246
550,280
550,426
550,472
550,474
550,498
550,546
551,66
551,77
551,99
551,130
551,180
551,189
551,261
551,269
551,337
551,344
551,359
551,431
552,85
552,92
552,102
552,125
552,148
552,150
552,157
552,158
552,181
552,193
552,204
552,214
552,328
552,409
552,441
552,456
552,484
552,504
552,533
552,535
552,547
553,27
553,195
553,237
553,352
554,30
554,36
554,223
554,302
555,26
555,84
555,386
556,27
556,30
556,32
556,43
556,48
556,75
556,98
556,131
556,151
556,155
556,156
556,205
556,234
556,259
556,262
556,263
556,267
556,290
556,300
556,368
556,432
556,522
557,112
557,371
557,493
557,500
558,36
558,329
558,437
558,536
559,85
559,92
559,102
559,125
559,148
559,150
559,154
559,157
559,158
559,181
559,193
559,197
559,303
559,328
559,409
559,441
559,456
559,504
559,533
559,535
559,552
560,31
560,38
560,65
560,67
560,70
560,72
560,113
560,204
560,217
560,223
560,295
560,303
560,376
560,394
560,452
560,473
560,475
560,484
560,509
560,543
560,545
561,36
561,88
561,161
561,167
561,188
561,196
561,288
561,299
561,312
561,318
561,378
561,399
561,408
561,430
561,447
561,455
561,465
561,468
561,491
561,499
561,536
562,170
562,389
563,43
563,85
563,109
563,175
563,196
563,197
563,394
563,519
564,337
564,359
564,502
565,170
565,196
565,221
565,394
565,445
566,27
566,32
566,43
566,48
566,75
566,98
566,144
566,151
566,155
566,160
566,234
566,246
566,259
566,263
566,300
566,355
566,396
566,417
566,432
566,487
567,37
567,137
567,277
567,395
567,418
567,488
567,512
568,42
568,128
568,165
568,187
568,195
568,216
568,237
568,394
568,426
568,472
568,474
568,498
568,537
568,549
568,550
569,81
569,93
569,98
569,182
569,187
569,192
569,226
569,300
569,321
569,336
569,338
569,340
569,373
569,389
569,413
569,546
570,36
570,88
570,161
570,188
570,317
570,329
570,365
570,390
570,399
570,408
570,430
570,465
570,499
570,520
570,561
571,27
571,32
571,43
571,48
571,75
571,85
571,98
571,118
571,131
571,135
571,147
571,151
571,155
571,156
571,160
571,177
571,220
571,234
571,246
571,259
571,262
571,263
571,267
571,290
571,296
571,300
571,352
571,355
571,357
571,366
571,368
571,387
571,396
571,432
571,480
571,487
571,522
571,537
571,566
572,25
572,85
572,92
572,125
572,148
572,150
572,158
572,181
572,197
572,214
572,328
572,376
572,409
572,441
572,504
572,535
572,552
572,559
572,560
573,53
573,74
573,78
573,84
573,89
573,91
573,96
573,103
573,118
573,130
573,170
573,219
573,257
573,304
573,329
573,343
573,421
573,434
573,437
573,457
573,501
573,513
573,524
573,541
573,544
574,29
574,39
574,49
574,50
574,51
574,55
574,61
574,76
574,79
574,101
574,108
574,114
574,116
574,146
574,211
574,239
574,260
574,276
574,324
574,464
574,532
575,51
575,108
576,33
576,39
576,64
576,66
576,69
576,101
576,104
576,105
576,112
576,154
576,178
576,191
576,212
576,285
576,309
576,337
576,371
576,398
576,414
576,471
576,516
576,520
576,527
577,83
577,165
577,168
577,185
577,187
577,195
577,216
577,237
577,271
577,280
577,290
577,389
577,426
577,432
577,472
577,474
577,484
577,498
577,549
577,550
577,556
578,24
578,31
578,54
578,59
578,145
578,148
578,257
578,283
578,310
578,345
578,408
578,451
579,46
579,85
579,185
579,201
579,405
580,27
580,75
580,113
580,120
580,147
580,155
580,156
580,160
580,177
580,220
580,234
580,241
580,246
580,247
580,259
580,262
580,263
580,271
580,274
580,290
580,296
580,352
580,357
580,366
580,396
580,454
580,478
580,484
580,522
580,571
581,62
581,77
581,83
581,96
581,97
581,99
581,115
581,116
581,130
581,136
581,141
581,143
581,180
581,189
581,198
581,222
581,228
581,261
581,264
581,269
581,294
581,337
581,344
581,359
581,385
581,412
581,431
581,437
581,455
581,463
581,482
581,513
582,21
582,28
582,44
582,56
582,57
582,95
582,107
582,162
582,164
582,235
582,339
582,351
582,489
582,490
582,538
583,23
583,35
583,45
583,58
583,106
583,133
583,140
583,184
583,230
583,232
583,249
583,254
583,273
583,282
583,289
583,305
583,333
583,363
583,415
583,439
583,476
583,485
583,494
583,508
583,530
584,31
584,38
584,65
584,70
584,92
584,109
584,129
584,139
584,204
584,245
584,295
584,394
584,440
584,456
584,470
584,473
584,484
584,543
584,545
585,28
585,44
585,56
585,57
585,95
585,107
585,162
585,164
585,235
585,292
585,339
585,351
585,490
585,508
585,538
585,582
586,54
586,59
586,310
586,318
586,345
586,414
586,444
586,451
587,278
587,314
587,330
587,341
587,353
587,386
587,422
587,525
588,53
588,74
588,78
588,83
588,84
588,89
588,91
588,103
588,118
588,170
588,257
588,304
588,329
588,343
588,378
588,421
588,434
588,457
588,501
588,513
588,524
588,541
588,544
588,573
589,223
589,288
590,31
590,38
590,40
590,65
590,70
590,72
590,109
590,113
590,129
590,139
590,204
590,223
590,245
590,295
590,303
590,394
590,398
590,445
590,452
590,470
590,473
590,475
590,484
590,486
590,509
590,543
590,545
590,560
591,53
591,290
591,356
591,357
591,467
591,475
591,533
591,554
592,22
592,228
592,303
592,409
593,65
593,278
593,341
593,353
593,382
593,386
593,422
593,548
594,27
594,33
594,75
594,120
594,131
594,134
594,135
594,147
594,177
594,205
594,220
594,246
594,247
594,259
594,263
594,271
594,290
594,296
594,366
594,368
594,396
594,454
594,478
594,480
594,537
594,571
594,580
595,53
595,257
595,264
595,327
595,434
595,443
595,513
595,544
595,573
596,31
596,65
596,70
596,72
596,92
596,113
596,129
596,139
596,223
596,295
596,299
596,303
596,394
596,441
596,445
596,470
596,473
596,475
596,484
596,509
596,543
596,545
596,560
596,584
596,590
597,27
597,120
597,133
597,147
597,156
597,163
597,177
597,193
597,220
597,241
597,247
597,263
597,271
597,274
597,290
597,296
597,352
597,355
597,357
597,366
597,368
597,387
597,426
597,454
597,466
597,478
597,522
597,539
597,571
597,580
597,594
598,60
598,85
598,92
598,95
598,102
598,125
598,139
598,148
598,150
598,157
598,158
598,181
598,193
598,197
598,214
598,328
598,376
598,409
598,441
598,456
598,504
598,521
598,533
598,535
598,552
598,559
598,572
598,596
599,40
599,149
599,378
600,48
600,65
600,131
600,262
600,300
600,487
601,23
601,35
601,45
601,58
601,106
601,133
601,140
601,184
601,221
601,230
601,232
601,249
601,254
601,273
601,282
601,289
601,305
601,332
601,333
601,338
601,363
601,415
601,439
601,476
601,485
601,494
601,508
601,530
601,583
602,27
602,32
602,43
602,48
602,59
602,75
602,93
602,98
602,131
602,135
602,151
602,155
602,156
602,160
602,177
602,205
602,234
602,246
602,259
602,262
602,263
602,267
602,290
602,300
602,352
602,355
602,368
602,387
602,396
602,417
602,432
602,480
602,487
602,522
602,537
602,556
602,571
602,580
603,299
603,379
603,399
603,430
603,437
603,536
604,36
604,167
604,196
604,288
604,318
604,359
604,463
604,465
604,499
604,536
604,570
605,60
605,85
605,92
605,102
605,125
605,148
605,150
605,181
605,193
605,214
605,248
605,274
605,281
605,328
605,331
605,409
605,441
605,445
605,473
605,504
605,523
605,533
605,535
605,552
605,559
605,572
605,598
606,165
606,166
606,168
606,185
606,187
606,195
606,216
606,280
606,426
606,454
606,472
606,474
606,498
606,546
606,549
606,550
606,568
606,577
607,88
607,161
607,288
607,299
607,343
607,378
607,399
607,430
607,461
607,465
607,491
607,499
607,502
607,544
607,604
608,62
608,77
608,83
608,96
608,97
608,99
608,115
608,130
608,136
608,143
608,180
608,189
608,198
608,222
608,261
608,264
608,269
608,276
608,294
608,337
608,341
608,344
608,359
608,412
608,428
608,431
608,463
608,482
608,581
609,23
609,35
609,45
609,58
609,106
609,133
609,140
609,184
609,221
609,230
609,232
609,249
609,254
609,273
609,282
609,289
609,333
609,363
609,415
609,439
609,476
609,485
609,494
609,508
609,530
609,583
609,601
610,29
610,39
610,49
610,51
610,55
610,61
610,76
610,79
610,101
610,108
610,114
610,116
610,146
610,211
610,239
610,260
610,276
610,337
610,464
610,532
610,574
611,27
611,32
611,41
611,43
611,48
611,75
611,98
611,120
611,131
611,135
611,144
611,151
611,155
611,156
611,160
611,205
611,234
611,246
611,256
611,259
611,262
611,263
611,267
611,290
611,300
611,352
611,355
611,366
611,368
611,387
611,396
611,432
611,454
611,480
611,487
611,522
611,537
611,571
611,602
612,24
612,37
612,54
612,58
612,59
612,73
612,87
612,90
612,145
612,270
612,283
612,310
612,345
612,362
612,414
612,419
612,444
612,451
612,491
613,109
613,187
613,368
613,498
614,27
614,32
614,43
614,48
614,75
614,131
614,135
614,151
614,155
614,156
614,160
614,205
614,234
614,241
614,247
614,259
614,262
614,263
614,267
614,290
614,296
614,300
614,352
614,368
614,380
614,387
614,396
614,432
614,454
614,480
614,487
614,522
614,556
614,571
614,577
614,594
614,611
615,33
615,64
615,66
615,69
615,104
615,191
615,212
615,260
615,285
615,289
615,398
615,491
615,520
615,527
615,576
616,29
616,39
616,49
616,51
616,55
616,61
616,68
616,76
616,79
616,93
616,99
616,101
616,108
616,114
616,116
616,146
616,198
616,211
616,239
616,260
616,276
616,431
616,464
616,532
616,574
616,610
617,331
617,399
617,460
617,471
617,608
618,32
618,41
618,75
618,120
