# Created at 2018-03-14 14:30:53
# Lowest level starting ID, hostnumber, bandwidth
21,3,100
# NodeID, x_pos, y_pos, degree
98,29
98,30
98,31
98,32
98,33
98,34
98,35
98,36
98,37
98,38
98,39
98,40
98,41
98,42
98,43
98,44
98,45
98,46
98,48
98,49
98,50
98,51
98,52
98,53
98,54
98,55
98,57
98,58
98,60
98,61
98,62
98,63
98,64
98,65
98,66
98,67
98,68
98,69
98,70
98,71
98,72
98,73
98,74
98,75
98,76
98,77
98,78
98,79
98,80
98,81
98,82
98,83
98,84
98,85
98,86
98,87
98,88
98,89
98,90
98,91
98,92
98,93
98,94
98,95
98,96
99,0
99,2
99,3
99,5
99,6
99,7
99,8
99,10
99,12
99,15
99,18
99,19
99,20
99,22
99,23
99,24
99,25
99,28
99,29
99,30
99,31
99,32
99,33
99,35
99,36
99,37
99,38
99,39
99,40
99,41
99,42
99,44
99,45
99,46
99,47
99,48
99,51
99,52
99,53
99,54
99,55
99,57
99,58
99,60
99,61
99,62
99,63
99,64
99,65
99,66
99,67
99,68
99,70
99,71
99,72
99,74
99,76
99,77
99,79
99,80
99,81
99,82
99,83
99,85
99,86
99,87
99,88
99,89
99,90
99,91
99,92
99,93
99,94
99,95
99,96
99,97
c
